Pathway	KO	SRR28210342	SRR28210343	SRR28210344	SRR28210345	SRR28210346	SRR28210347	SRR28210348	SRR28210349	SRR28210350	SRR28210351	SRR28210352	SRR28210353	SRR28210354	SRR28210355	SRR28210356	SRR28210357	SRR28210358	SRR28210359	SRR28210360	SRR28210361	SRR28210362	SRR28210363	SRR28210364	SRR28210365	SRR28210366	SRR28210367	SRR28210368	SRR28210369	SRR28210370	SRR28210371	SRR28210372	SRR28210373	SRR28210374	SRR28210375	SRR28210376	SRR28210377	SRR28210378	SRR28210379	SRR28210380	SRR28210381
Toxoplasmosis [PATH:ko05145]	K08738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124010333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Transcription	K02466K03623K03704K04796K07740K07741K15833K15834K04752K16509K06959	63.2218016767	53.8403545041	55.8568977348	149.7290318248	290.78335502	193.9275241325	112.3275381187	172.16682044680002	68.3950011971	80.0667183038	96.583984713	82.05816527660001	1687.9345447783	153.3555650429	146.6885067622	61.97625826589999	55.699495862899994	61.0109292703	91.0858797697	63.4042367047	120.16371745330001	306.3033685491	97.2746811975	72.3755404326	209.2310092434	79.9042735229	67.0624918828	187.7522945113	253.881838406	75.51383418130001	145.9782638095	45.8789264712	72.3994657857	52.5459501267	121.6571615468	52.471084309999995	299.1047369281	138.0180135393	67.1324965078	140.80282316950002
Transcription factors [BR:ko03000]	K00558K03120K02099K02508K02854K02855K03490K03755K04033K07780K11920K13631K13632K05804K18325K14063K18954K18991K21746K21906K21905K23237K13652K13653K07506K10778K13529K13530K13633K03566K02521K03576K03717K04761K05596K05798K05817K07592K10972K11921K13634K13635K13636K13794K13928K14057K16135K17737K16516K17850K18900K19338K21645K21698K21699K21742K21757K11534K02444K02530K02081K02430K03436K02468K03477K06283K22103K02529K02525K05499K03435K03484K03485K03487K03604K06145K06146K12113K16136K02103K03482K03486K03489K03492K02043K03710K05836K10711K11922K03603K05799K11474K13637K19775K14348K19776K00375K18907K07979K11475K13654K15735K22293K23015K18476K02167K03577K18136K05501K09017K16137K16138K18140K18294K19335K22041K22105K03718K03719K05800K03556K04333K07781K07782K21963K21901K22650K21907K03712K06075K15974K22489K03713K08365K19591K13638K13639K13640K21089K21744K21972K03711K09823K02076K09825K13641K02624K05818K10973K19333K21602K10914K01420K21556K21562K21563K21828K16326K13643K13771K19587K03892K21885K21903K22043K22298K15546K21686K03709K11924K10947K23238K03481K15835K19337K02171K03524K03557K03720K02688K07724K11925K06211K13655K14056K15773K18830K20480K20342K20373K20374K22300K20375K18831K21557K23356K17473K19505K21405K12146K12266K15836K02584K02647K02019K01926K03706K07726K07727K07728K07729K07722K03764K13821K18918K02538K03480K03483K03488K03491K03493K18531K18955K23239K23240K21600K09684K06284K04769K05527K03497K07736K02443K02531K05785K03402K02565K15545K02562K03705K03707K03708K03721K03765K22486K03567K02616K03974K03973K05311K05346K11531K05880K06140K02825K07733K07734K07735K08277K06204K07738K09683K09685K11926K12296K14414K22302K07471	1083.6594251212	915.1198346565	1504.7352476831	2262.4512601502	3422.6197099738	2170.258278295	1107.9209254803	2836.8377915084	1550.2189427532	1528.8362400639	1645.122005514	1658.4392210516	13852.2364116852	2206.7914046109	1820.8797409612	1793.4408743188	1190.8659677713	1571.9742169431	1599.1875877006	1013.0609909581	2614.417196584	3801.2457461120002	1098.3811368961	1283.8289204965	1843.1493834142	1219.9244616059	1578.3869189766	2463.8973691206	2453.3851175245	1122.8120629284	1590.6061528212	799.3051905794	1380.7529463631	1446.5091725715	1848.703189259	1294.1063769393	3199.9023293726	2047.0753645516	1088.9898815308	2095.4097283918
Transcription machinery [BR:ko03021]	K03120K03136K10843K09578K03040K03043K03046K03048K03060K03086K03087K03088K03089K03090K03091K03093K03092K02405K03580K02600K03625K02601K03599K03600K07315K04749K04757K03597K03598K03803K06204K03624K04760K03628K19000K03047K03053K03055K03058	958.7234581181	1252.2951602149	1021.9629011923	1192.6593347821001	1821.4865831655	1416.7966418677	856.2752061522	1780.8014407847	1250.0430498622	1017.4561872662	1627.9770914464	1380.1951894336	3468.1787504646	1857.904662855	1331.5994913966001	1016.2126919972	1454.0774361643	967.3431263991	1441.4235228006	1276.9934768001	1617.1632317079	1421.5339634248999	952.1654493061	1029.9088819066	1318.2917371093	1307.5943385493	1611.0668291862	1815.8649811309	1316.5045212168	1585.9744596216	1069.3463223022	1192.757006187	1483.1577261372	1502.422862955	1133.8139958692	1108.1876950518	1741.762076012	1477.393905237	1370.7227236491	1330.6355120824
Transcriptional misregulation in cancer [PATH:ko05202]	K11253	0.0	0.0	0.0	0.0	0.0862444866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Transfer RNA biogenesis [BR:ko03016]	K03538K03537K03540K00784K01167K00974K14415K03231K01885K01881K01870K01869K01874K01886K01887K04567K01876K01872K01893K01880K01868K01875K01883K01873K01892K01889K01890K01866K01867K07560K00555K07442K03439K22900K06173K03177K06176K04487K01409K07739K07566K00791K03650K03495K00773K01008K01082K03536K03683K00989K01169K01147K03684K01975K07559K06020K01878K01879K14164K01894K09759K09698K03976K19055K11991K05539K05540K05541K06168K18707K15256K15257K02533K04094K00557K00554K03214K00556K15396K06967K03216K15460K07446K07254K03437K06175K06177K00566K21947K14058K04085K07237K07236K07235K11179K13628K06980K15904K15461K07568K06920K01737K10026K06879K09457K18979K09765K06917K18779K03151K04075K06957K14742K06925K22132K12573K00962K18828	1981.8828054076	2225.7499450178	2670.551829353	3062.0247815636	4475.7698368151	3454.177790496	2598.5254781815	4610.4675986646	3411.2707350572	2641.3060719408	3737.4222944819	2969.6695419198	10722.1440519005	5026.892646836	3438.0460020252	2832.506480177	2850.500112088	2583.6999594952	3105.1128215379	2708.4117088979	4990.2607374385	4242.8860906338	2667.2667223564	2294.9876127949	4170.7666456544	3161.9356631947003	3500.6099369667	4201.5699462545	3030.2847151635	2905.8490470647002	2909.6850919393	1873.3872605179	3060.8771481117	3357.4915902266	3177.9198861715	3007.8720368633	4233.6188264133	3774.8351992599	2776.5946243605	4426.4833231640005
Translation	K13926K07570K07571K07576K07580	7.429443569	22.9515274038	6.1105091934	11.68503621	29.5382414934	18.261572086	0.6582227991	5.1779664445	26.9744490002	33.8121198036	6.104926861	7.8583698019999995	95.3413686736	14.6723269161	8.3815684298	21.211408316900002	6.518688117	4.498000848	16.0639510245	9.029086075999999	8.772162185000001	18.9775237844	5.3469377267	14.6487925936	38.2966493217	11.029524006599999	13.720561243999999	16.608047437899998	17.8940215695	17.4265267125	5.2359268064	3.2400639335	8.0016150183	10.029182928	13.9798702378	23.7065397358	16.5774195065	8.9026916472	4.9057995254	14.7394912938
Translation factors [BR:ko03012]	K03236K03113K03237K03238K03263K03243K03264K02519K02520K06158K03231K03232K03234K02357K02358K02355K03833K03265K02835K02838K02493K01056K04794K02518K02356K04568K19810K09906K02836K02837K02839K09890K15034	777.5098305722	939.7482986905001	1101.9166158976	1131.0769342126	1470.580344774	1210.7904661472	900.3418110738	1764.5557159096	1315.1689419152	814.130444746	1414.0021205266	1197.0912066107	3098.0102615642	1854.4988897809	1050.0661125409	902.0893211924	1033.4873158366	1027.6576838858	1240.568638794	1033.3707125537	1870.7986533307999	1396.6816848587	869.126904013	923.8582562689	1352.276764982	1272.158745317	1263.964750542	1495.0419681172	1069.8184366726	914.2510442862	1131.1812518103	705.4813261335	1056.396257928	1194.3515499697	1187.8469809102999	1059.2129225595	1386.1641592115	1321.5440495236	1100.5883212958001	1339.8513025687
Transport	K21990K03292K03293K03294K03296K03300K03301K03451K03305K03306K03307K03308K03310K03311K03453K03316K03455K03457K03458K03317K03319K03281K03328K07085K23243	376.4484266834	330.5486662094	359.8990802857	588.4223704487	722.7280523511	491.3903573377	502.2415252884	882.1983451274	466.7677513439	514.5799282557	593.7756919949001	445.0243033859	2011.6290205563	790.8490917404	583.4659976861	483.85313588450003	492.0333766019	524.5052778789001	567.479526149	474.3419899575	832.5615836558	972.6358786244	423.63634823909996	377.0634746478	553.6780242770001	475.82028597740003	630.4824876661	638.8409245443	482.5820447957	616.1183872122	489.2804201556	314.321563353	485.4037881296	579.3314603302	517.7987737745	515.4820018135999	822.8985862684	639.2477299779999	398.2803013168	901.6624011204
Transporters [BR:ko02000]	K14698K14699K11085K18889K18890K13409K18104K18891K18892K18217K18893K18887K18888K06147K12541K16299K12292K20344K16012K16013K06148K18230K19350K05685K06159K02471K15738K21397K02021K02048K23163K02046K02047K02045K02020K02018K02017K05776K15495K05772K05773K06857K15576K15577K15578K02051K02050K02049K15551K15552K10831K15553K15554K15555K02012K02011K02010K02064K02063K02062K11069K11070K11071K11072K11073K11074K11075K11076K02055K02053K02054K02052K11081K11082K11083K11084K02002K02001K02000K05845K05846K05847K15598K15599K15600K05777K05778K05779K10108K10109K10110K10111K10112K15770K15771K15772K10117K10118K10119K10232K17315K17316K10200K10201K10202K10240K10241K10242K10537K10538K10539K10188K10189K10190K10192K10193K10194K17318K17319K17320K10540K10541K10542K10543K10544K10545K10546K10547K10548K10549K10550K10551K10553K10559K10560K10561K10562K10439K10440K10441K17202K17203K17204K17206K17213K17214K17215K10120K17323K05813K05814K05815K05816K10228K10229K17234K17236K07335K10555K10556K10557K10558K02067K02066K02065K18480K07323K07122K02027K02025K02026K02058K02057K02056K02069K02068K02040K02037K02038K02036K02044K02042K02041K10013K10015K10016K10017K10014K10036K10037K10038K09996K09997K09998K09999K10000K10001K10002K10003K10004K10039K10040K10041K10018K10020K10021K09969K09970K09971K09972K10005K10006K10007K10008K02424K10009K10010K16957K16958K16959K16960K10022K10025K23059K17077K23060K23061K01999K01997K01998K01995K01996K02073K02072K02071K11959K11960K11961K11962K11963K01989K05832K05833K17073K17074K17076K23057K16961K16962K16963K02030K02029K02028K15580K15581K15582K15583K10823K12368K12369K12370K12371K12372K16202K19226K19227K19228K19229K19230K15584K15585K15586K15587K10824K13889K13890K13891K13892K02035K02033K02034K02031K02032K13893K13894K13895K13896K23181K23182K23183K23184K23185K23186K23187K23188K23227K23228K10829K02016K02015K02013K06858K06073K06074K11601K11602K19975K19976K19973K09815K09816K09817K11704K11705K11604K11605K11606K11607K19971K19972K10830K11707K11708K11709K11710K09819K09820K02009K02008K02007K02006K03523K16783K16784K16923K16924K16926K16927K16785K16786K16787K16925K02077K02075K02074K11051K11050K09688K10107K09689K22921K09690K09691K07091K11720K06861K09692K09693K09694K09696K09697K20459K20460K20461K20491K20492K20490K19310K19309K11631K16905K16906K16907K09808K09810K02196K02195K02194K02193K09811K09812K02004K02003K01992K01990K09013K14347K14445K03327K08137K02100K08138K06609K06610K03444K02532K02429K03291K03289K11537K03288K03761K03762K08172K08173K08177K03290K08178K03535K08191K13021K08194K12299K23016K08195K05819K03449K05820K07784K11382K02445K07783K02575K08227K08225K08218K18552K08151K07552K08153K08154K08156K08159K08160K08161K08162K08163K03445K23241K19577K08152K03446K08167K08168K08169K18326K18926K07786K08217K18833K18214K08221K08223K08224K06902K08219K08222K06141K08368K08369K08483K08484K02784K11183K02777K02779K02778K20118K02804K02803K02791K20108K02810K02757K02755K02753K02819K11192K02750K02768K02770K02769K11201K11202K11203K02798K02800K11200K02786K02788K02759K02760K02761K02781K02782K02783K02773K02774K02775K20112K20114K02794K02793K02795K02796K19506K19507K19508K19509K02812K02813K02744K02745K02746K02747K10984K10985K10986K17465K17466K02821K02822K03475K02806K05881K06188K02440K10716K03320K00799K03599K07114K19416K06212K03459K21993K02598K03282K05802K22051K03442K22044K16052K16053K06213K08717K03191K02556K02557K03561K03559K03562K03560K03284K16074K06199K08994K08363K08364K09476K11929K09475K16076K14062K02024K16077K10124K16079K07221K03286K11934K06076K05517K07347K12678K07279K01347K12684K12685K12687K19231K19611K16090K16091K16092K21573K15721K16088K16089K16087K02014K12538K15725K07796K12340K12543K18139K15550K20988K01991K22924K07267K14053K16140K07277K17713K07287K05807K06186K07278K09800K22110K21449K09774K11719K04744K03643K20543K20920K06518K11104K16209K16210K16211K16248K11732K11733K11734K11735K11736K11737K11738K16234K16235K14052K03756K03757K03758K03759K16238K20265K19540K16263K16264K13283K16267K07238K15726K07787K18899K18095K18138K18324K18142K18146K07788K07789K03297K11741K18924K18925K11742K11743K08978K15268K15269K03298K11939K05340K06216K02856K05786K09936K12962K09771K06157K16321K06155K13629K06156K07084K03299K02526K07791K07792K00427K02550K03303K02168K05245K03304K07300K07301K16322K14392K11928K14393K11102K11103K07862K03312K03313K03314K03315K11105K11745K11746K11747K11748K03498K03499K10974K10975K02824K09016K16169K16345K16346K06901K11535K16323K16324K16325K03834K03835K03836K03837K03838K05782K09477K11106K07240K07241K03321K03322K11690K21393K21394K21395K03324K01551K03893K03325K03326K05561K05562K05563K05564K05565K05566K05567K05568K05569K05570K05571K16693K16695K06409K03980K13936K03549K06895K05834K05835K03329K11249K11250K07793K07794K07795K03468K15547K03548K16789K16788K09125K22736K05595K03588K23242K07243K07224K16301K07230K08970K15383K03832K03640K03646K03641K15987K20509K01571K01573K01604K23351K23352K01615K13929K20510K13931K06196K08344K07312K07311K07309K07310K07306K07307K07308K00184K00185K07811K03532K03533K07821K07812K08351K08352K08354K08357K08358K08359K03543K15549K12537K15727K07798K12542K13408K18898K18901K18094K03585K18141K19586K07799K13888K20345K15548K21572K03811K04758K04759K07490K17938K05770K06189K16302K06144K16347K16348K02198K07507K07127K07245K07156K18814K07274K19419	5685.6254324311	5226.7363382785	6981.4466466917	10017.8687229212	15384.5239021946	10217.4011975385	5938.0085487734	15091.5891849557	8838.3195459566	8008.6845531537	8940.1431952492	9125.3148034933	53276.280357882	14252.0777094496	9143.9632963684	8574.6696872658	7656.212397479399	6486.6790208396	8667.5314037159	6378.6394206975	13175.72693009	14525.0304222081	6851.899125422799	6332.4093940642	10043.4017755557	6993.3001278991	8235.6208265735	12479.4232820204	11510.7155763988	6815.3713837568	9261.5678206882	5135.3211036245	7981.7263844192	8260.8340248608	8911.4894079676	7226.2957621884	14712.5123738061	9750.725333685301	6918.2702057249	11805.1628226202
Tropane	K00276K00812K00813K11358K00817K00832K01582	77.7547418601	99.9773506016	64.3877897924	116.84926381300001	193.6966504303	156.984638482	58.862837140299995	192.61216223990002	143.4921693359	80.4697720077	157.6231272705	139.8322811297	583.484765205	188.3026213644	108.55905109080001	70.9890424336	113.3912438472	64.2017039927	120.1183771058	107.7988566611	154.7242223952	118.8223863328	98.2251926208	80.2718585505	142.4624290278	157.6687383776	125.70763911110001	178.9003865728	159.6197757501	117.71893269999998	107.4888426722	68.6134784435	121.40763214559999	145.23941002450002	100.8146763936	114.89893988099999	183.9087865303	146.9999562022	139.6499551483	205.6373298837
Tryptophan metabolism [PATH:ko00380]	K00453K01432K01556K03392K00658K00382K00252K01692K01825K01782K00626K01667K00128K04103K01721K20807K01426K03781K03782	44.1456465582	57.3385641418	23.9086225359	80.615973058	189.7215241328	105.5078425851	28.5238559152	66.8508574505	25.0942353022	40.8988305582	68.9254899235	95.2413996617	796.8486856201	45.68708913970001	71.0864809924	40.647811514800004	86.9165209942	42.441778764	26.168628603600002	84.2067821614	29.1826183845	147.3835032793	88.749832597	44.273805818999996	97.1906234154	64.3479783486	54.805198986899995	89.1868827891	100.8329348741	41.2066797667	41.960707465700004	25.492764066699998	58.4172533629	66.4554752208	84.9824353575	64.3839442172	136.4581712067	91.2600692747	74.4895178298	32.0184858629
Tuberculosis [PATH:ko05152]	K08738K14953K02040K04043K04077K14949	103.68433193519999	121.1443253707	114.13370410879999	133.646478515	172.531843524	173.3554671866	137.40496848589999	195.9383266969	151.89201047449998	111.92426569850001	208.7710222522	152.8250066978	343.8699944538	286.6091233043	157.515919865	122.62281492720001	146.9845891814	131.8669297223	141.26704845950002	147.0034941377	292.4930766582	203.0015904868	150.7317858551	115.67212362069999	245.5246138252	164.2300373132	154.69007186049998	194.27163676549998	141.5193732467	115.0334180533	117.6211937298	96.946342398	158.8611631124	149.0068349447	153.24880371659998	98.37553761289999	143.0039918569	184.80151354219998	147.09489349849997	178.31457696249998
Two-component system [BR:ko02022]	K07636K07657K07658K07768K07776K07637K07660K07638K07659K07639K07661K07640K07662K07641K07663K07642K07664K07643K07771K07644K07665K07645K07666K07646K07667K07647K07772K07648K07773K07649K07774K07775K07652K07668K07653K07669K07654K07670K19081K19082K11633K14981K14982K14983K18144K18345K18344K18350K18349K18986K18987K20487K20488K02484K02483K07673K07684K07674K07685K07675K07686K20263K07677K07676K07687K07678K07689K07679K07690K07688K07777K07778K07693K11617K11618K07696K14988K14989K07698K07699K07700K07702K07701K07703K11615K07704K07705K08082K08083K07706K07707K12294K12295K02478K02477K07708K07712K07709K07713K07710K07714K02668K02667K07711K07715K08476K11384K02481K03407K03413K03412K03415K02658K02488K11711K11712K13040K07717K07719K07718K07720K15012K20974K20976K00936K22010K02485K11527K07814	332.812232047	255.90886567220002	417.2875122452	620.2429188257	1136.5669381453	622.3411942519	426.2866528382	704.0973472616	441.3645172102	544.8445032878	424.1333561652	462.9276060033	4750.1907008418	789.6926102026	489.5996242699	452.6046607624	327.97229082900003	481.7355593419	468.4756990501	321.0535874586	679.6809431381	1256.5466695023001	316.4124342248	332.965541506	653.4065893736	413.0386635967	427.0701541157	731.2812414713001	811.4527952357	365.8588567009	514.6229029655	250.4486397423	400.0241134979	400.3659859615	559.4037950512	382.5776063986	988.0113557662	592.0939570091	323.9402856423	431.266844162
Two-component system [PATH:ko02020]	K07636K07657K07658K01077K01113K07768K07776K02040K07637K07660K07804K07638K07659K09475K09476K07639K07661K07640K07662K04771K07641K07663K07642K07664K07799K07788K07789K18326K18324K07643K07771K07806K07644K07665K07796K07810K07798K07787K07645K07666K02403K02402K02406K02405K02556K07646K07667K01546K01547K01548K07647K07772K03532K07811K03533K07648K07773K07649K07774K07793K07794K07795K07775K02259K07652K07668K00689K00692K07653K07669K08372K07654K07670K02313K11601K11602K11631K19081K19082K03367K03739K14188K03740K14205K11633K14981K14982K14983K18094K18095K18345K18350K18344K18349K15739K08641K07260K18346K18856K18866K18348K18986K18987K19611K20487K20488K20483K20484K20490K20491K20492K07698K07699K07700K07702K01910K01646K01644K01643K05964K05966K13927K09477K07780K07701K07703K07792K11615K00027K11616K07704K07705K05339K08082K08083K09697K09696K07813K07800K07706K07707K12292K12293K12294K12295K12296K07673K07684K07674K07685K00370K00371K00374K00373K08348K08349K08350K00244K00245K00246K00247K07783K07675K07686K07784K20263K06080K07677K07676K07781K07687K07678K07689K07782K03563K07679K07690K07797K07786K23236K07688K01467K07777K07778K07693K11617K11618K11621K07696K14988K14989K00990K04751K07708K07712K01915K02584K07709K07713K07803K07710K07714K01034K01035K02106K00626K08478K08476K11382K11103K02668K02667K03092K02650K11384K07711K07715K06282K06281K03620K00575K03406K05874K05875K05876K05877K03776K03408K03407K03413K03412K03415K02660K02659K02658K02488K11711K11712K11690K13040K08357K08358K08359K10004K10002K10003K10001K10914K07717K07719K01425K07718K07720K15012K00411K00412K08738K00404K00406K00425K00426K12340K01991K01104K16692K01791K02472K01051K01179K07165K20974K20976K02398	995.3444679071	863.0151351829	1083.3974257848	1617.4483726821	3214.0434424277	1888.6023490009	1020.9176394484	1959.7119666743	1252.5252422409	1460.9045638874	1305.8267393943	1276.6943822158	12568.5238677359	1704.8309200022	1384.9529501049	1282.4312511794	1085.1363981301	1084.3519343373	1173.8145419395	1016.2423761432	1811.8491814905	3086.7156279874002	984.512395648	990.0985712406	1791.0792002426	1165.7537250364	1323.5494321831	2108.2419360938	2129.0010275815	1044.3342292327	1101.9816785874	827.2272719754	1165.8610417933	1239.6939740844	1328.4777461047	1117.0897530842	2412.2806021703	1765.0807674959	1104.0714277865	1520.0523464415
