"","Variable","Feature","N1","N2","Mean1","Mean2","Beta","SE","P","FDR","FC","FC_lower","FC_upper"
"Carmenvirus","Group","Carmenvirus",0,2,0,0.0015,NA,NA,NA,NA,NA,NA,NA
"Carnodivirus","Group","Carnodivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Caroctavirus","Group","Caroctavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Carpasinavirus","Group","Carpasinavirus",1,0,0.0075,0,NA,NA,NA,NA,NA,NA,NA
"Carvajevirus","Group","Carvajevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Casadabanvirus","Group","Casadabanvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Catalunyavirus","Group","Catalunyavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Catfishvirus","Group","Catfishvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Catindovirus","Group","Catindovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cauhldivirus","Group","Cauhldivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cavemovirus","Group","Cavemovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cavevirus","Group","Cavevirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Cbastvirus","Group","Cbastvirus",1,1,5e-04,5e-04,NA,NA,NA,NA,NA,NA,NA
"Cebevirus","Group","Cebevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cecivirus","Group","Cecivirus",1,0,0.002,0,NA,NA,NA,NA,NA,NA,NA
"Cedarrivervirus","Group","Cedarrivervirus",1,0,0.425,0,NA,NA,NA,NA,NA,NA,NA
"Ceetrepovirus","Group","Ceetrepovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cehakivirus","Group","Cehakivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cehntrovirus","Group","Cehntrovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Celavirus","Group","Celavirus",2,0,0.0015,0,NA,NA,NA,NA,NA,NA,NA
"Celiavirus","Group","Celiavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cellubavirus","Group","Cellubavirus",2,0,0.0015,0,NA,NA,NA,NA,NA,NA,NA
"Cenphatecvirus","Group","Cenphatecvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cetovirus","Group","Cetovirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Chaedoavirus","Group","Chaedoavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chahsmivirus","Group","Chahsmivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chalconvirus","Group","Chalconvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Changchunvirus","Group","Changchunvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chaovirus","Group","Chaovirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Chaphamaparvovirus","Group","Chaphamaparvovirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Chapparvovirus","Group","Chapparvovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Charybdivirus","Group","Charybdivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Charybnivirus","Group","Charybnivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chenonavirus","Group","Chenonavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chertseyvirus","Group","Chertseyvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cheungvirus","Group","Cheungvirus",2,0,0.004,0,NA,NA,NA,NA,NA,NA,NA
"Chidieberevirus","Group","Chidieberevirus",1,1,5e-04,5e-04,NA,NA,NA,NA,NA,NA,NA
"Chihyovirus","Group","Chihyovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chimpavirus","Group","Chimpavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chimshavirus","Group","Chimshavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chinihovirus","Group","Chinihovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chipapillomavirus","Group","Chipapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chipolycivirus","Group","Chipolycivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chirohepevirus","Group","Chirohepevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chitorquevirus","Group","Chitorquevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chlamydiamicrovirus","Group","Chlamydiamicrovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chlurivirus","Group","Chlurivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chobevirus","Group","Chobevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Choctavirus","Group","Choctavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chordovirus","Group","Chordovirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Chorovirus","Group","Chorovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chosvirus","Group","Chosvirus",1,1,0.087,0.002,NA,NA,NA,NA,NA,NA,NA
"Chounavirus","Group","Chounavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chromatium","Group","Chromatium",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chrysonvirus","Group","Chrysonvirus",1,1,5e-04,5e-04,NA,NA,NA,NA,NA,NA,NA
"Chrysovirus","Group","Chrysovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chunghsingvirus","Group","Chunghsingvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chuvivirus","Group","Chuvivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cicadellivirus","Group","Cicadellivirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Cihsnivirus","Group","Cihsnivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cilevirus","Group","Cilevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cimandefvirus","Group","Cimandefvirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Cimpunavirus","Group","Cimpunavirus",0,1,0,0.004,NA,NA,NA,NA,NA,NA,NA
"Cintrevirus","Group","Cintrevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cinunavirus","Group","Cinunavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Citexvirus","Group","Citexvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Citlodavirus","Group","Citlodavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Citricivirus","Group","Citricivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Citrivirus","Group","Citrivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Citrovirus","Group","Citrovirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Clampvirus","Group","Clampvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Clavavirus","Group","Clavavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Clawzvirus","Group","Clawzvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Clecrusatellite","Group","Clecrusatellite",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Clitovirus","Group","Clitovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Closterovirus","Group","Closterovirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Clostunsatellite","Group","Clostunsatellite",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Clownvirus","Group","Clownvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cocadviroid","Group","Cocadviroid",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cocosatellite","Group","Cocosatellite",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Coeurvirus","Group","Coeurvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Coguvirus","Group","Coguvirus",1,1,5e-04,0.0015,NA,NA,NA,NA,NA,NA,NA
"Cohrdavirus","Group","Cohrdavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Colecusatellite","Group","Colecusatellite",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Coleviroid","Group","Coleviroid",0,2,0,0.0045,NA,NA,NA,NA,NA,NA,NA
"Colneyvirus","Group","Colneyvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Coltivirus","Group","Coltivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Condavirus","Group","Condavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Controvirus","Group","Controvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Copasivirus","Group","Copasivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Copernicusvirus","Group","Copernicusvirus",1,0,0.0035,0,NA,NA,NA,NA,NA,NA,NA
"Copiparvovirus","Group","Copiparvovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Coprasatellite","Group","Coprasatellite",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Coralvirus","Group","Coralvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Coriovirus","Group","Coriovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cornellvirus","Group","Cornellvirus",0,2,0,0.001,NA,NA,NA,NA,NA,NA,NA
"Cornievirus","Group","Cornievirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Corticovirus","Group","Corticovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Coruscantvirus","Group","Coruscantvirus",2,0,0.0875,0,NA,NA,NA,NA,NA,NA,NA
"Cosavirus","Group","Cosavirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Cosmacovirus","Group","Cosmacovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Coventryvirus","Group","Coventryvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Creshivirus","Group","Creshivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cripavirus","Group","Cripavirus",2,0,0.001,0,NA,NA,NA,NA,NA,NA,NA
"Crohivirus","Group","Crohivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cronosvirus","Group","Cronosvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cronusvirus","Group","Cronusvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Crustavirus","Group","Crustavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cryspovirus","Group","Cryspovirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Cuauhnahuacvirus","Group","Cuauhnahuacvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cuauhtlivirus","Group","Cuauhtlivirus",2,0,0.004,0,NA,NA,NA,NA,NA,NA,NA
"Cucumovirus","Group","Cucumovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cuernavacavirus","Group","Cuernavacavirus",0,1,0,0.0685,NA,NA,NA,NA,NA,NA,NA
"Cuevavirus","Group","Cuevavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cukevirus","Group","Cukevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Culicidavirus","Group","Culicidavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cultervirus","Group","Cultervirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cunarovirus","Group","Cunarovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cunavirus","Group","Cunavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Curiovirus","Group","Curiovirus",2,0,0.002,0,NA,NA,NA,NA,NA,NA,NA
"Curtovirus","Group","Curtovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cyamitesvirus","Group","Cyamitesvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cybitervirus","Group","Cybitervirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cyclitvirus","Group","Cyclitvirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Cyclophivirus","Group","Cyclophivirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Cymopoleiavirus","Group","Cymopoleiavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cynoglossusvirus","Group","Cynoglossusvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Daazvirus","Group","Daazvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Daemvirus","Group","Daemvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dagavirus","Group","Dagavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dahmuivirus","Group","Dahmuivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dahmuvirus","Group","Dahmuvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Daletvirus","Group","Daletvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Damravirus","Group","Damravirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dardanusvirus","Group","Dardanusvirus",0,2,0,0.001,NA,NA,NA,NA,NA,NA,NA
"Daredevilvirus","Group","Daredevilvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Darnbovirus","Group","Darnbovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Decadevirus","Group","Decadevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Decapodiridovirus","Group","Decapodiridovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dechshavirus","Group","Dechshavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Decurrovirus","Group","Decurrovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deepoceanvirus","Group","Deepoceanvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dehcevirus","Group","Dehcevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dehgumevirus","Group","Dehgumevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dehkhevirus","Group","Dehkhevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Delepquintavirus","Group","Delepquintavirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Delislevirus","Group","Delislevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltaarterivirus","Group","Deltaarterivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltabaculovirus","Group","Deltabaculovirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Deltacoronavirus","Group","Deltacoronavirus",1,1,5e-04,5e-04,NA,NA,NA,NA,NA,NA,NA
"Deltaflexivirus","Group","Deltaflexivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltahypovirus","Group","Deltahypovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltainfluenzavirus","Group","Deltainfluenzavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltalipothrixvirus","Group","Deltalipothrixvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltapartitivirus","Group","Deltapartitivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltapolyomavirus","Group","Deltapolyomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltaretrovirus","Group","Deltaretrovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltascleroulivirus","Group","Deltascleroulivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltatectivirus","Group","Deltatectivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltatorquevirus","Group","Deltatorquevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deltavirus","Group","Deltavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Delusorvirus","Group","Delusorvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Demapteravirus","Group","Demapteravirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Demiitzamnavirus","Group","Demiitzamnavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Demosthenesvirus","Group","Demosthenesvirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Denfovirus","Group","Denfovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Denisevirus","Group","Denisevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Denitromonas","Group","Denitromonas",1,0,0.013,0,NA,NA,NA,NA,NA,NA,NA
"Depandovirus","Group","Depandovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dependoparvovirus","Group","Dependoparvovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deseoctovirus","Group","Deseoctovirus",1,0,1.181,0,NA,NA,NA,NA,NA,NA,NA
"Detrevirus","Group","Detrevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Deurplevirus","Group","Deurplevirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Dexdertvirus","Group","Dexdertvirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Dianlovirus","Group","Dianlovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dianthovirus","Group","Dianthovirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Diatodnavirus","Group","Diatodnavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dibaevirus","Group","Dibaevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dibbivirus","Group","Dibbivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dichorhavirus","Group","Dichorhavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Diciambidensovirus","Group","Diciambidensovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dicipivirus","Group","Dicipivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Diegovirus","Group","Diegovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dihsdivirus","Group","Dihsdivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dilzevirus","Group","Dilzevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dinavirus","Group","Dinavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dinodnavirus","Group","Dinodnavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dinornavirus","Group","Dinornavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dioscovirus","Group","Dioscovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Divavirus","Group","Divavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Diydovirus","Group","Diydovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dobrovirus","Group","Dobrovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dohlivirus","Group","Dohlivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dohnjavirus","Group","Dohnjavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Doliuvirus","Group","Doliuvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dorisvirus","Group","Dorisvirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Dosmizivirus","Group","Dosmizivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Doucettevirus","Group","Doucettevirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Doupovirus","Group","Doupovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dpdavirus","Group","Dpdavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Draflysatellite","Group","Draflysatellite",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dragolirvirus","Group","Dragolirvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dragsmacovirus","Group","Dragsmacovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Draselvirus","Group","Draselvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Drosmacovirus","Group","Drosmacovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Drunivirus","Group","Drunivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Duamitovirus","Group","Duamitovirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Dubowvirus","Group","Dubowvirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Dugnivirus","Group","Dugnivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Duhcivirus","Group","Duhcivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dunedinvirus","Group","Dunedinvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Duodecimduovirus","Group","Duodecimduovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Duonihilunusvirus","Group","Duonihilunusvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyochipapillomavirus","Group","Dyochipapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyodeltapapillomavirus","Group","Dyodeltapapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyoepsilonpapillomavirus","Group","Dyoepsilonpapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyoetapapillomavirus","Group","Dyoetapapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyoiotapapillomavirus","Group","Dyoiotapapillomavirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Dyokappapapillomavirus","Group","Dyokappapapillomavirus",1,0,0.0015,0,NA,NA,NA,NA,NA,NA,NA
"Dyolambdapapillomavirus","Group","Dyolambdapapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyomupapillomavirus","Group","Dyomupapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyonupapillomavirus","Group","Dyonupapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyoomegapapillomavirus","Group","Dyoomegapapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyoomikronpapillomavirus","Group","Dyoomikronpapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyophipapillomavirus","Group","Dyophipapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyopipapillomavirus","Group","Dyopipapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyopsipapillomavirus","Group","Dyopsipapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyorhopapillomavirus","Group","Dyorhopapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyosigmapapillomavirus","Group","Dyosigmapapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyotaupapillomavirus","Group","Dyotaupapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyothetapapillomavirus","Group","Dyothetapapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyoupsilonpapillomavirus","Group","Dyoupsilonpapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyoxipapillomavirus","Group","Dyoxipapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dyozetapapillomavirus","Group","Dyozetapapillomavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Eagleeyevirus","Group","Eagleeyevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Eapunavirus","Group","Eapunavirus",2,0,0.0015,0,NA,NA,NA,NA,NA,NA,NA
"Eastlansingvirus","Group","Eastlansingvirus",1,1,0.001,5e-04,NA,NA,NA,NA,NA,NA,NA
"Eceepunavirus","Group","Eceepunavirus",0,2,0,0.0015,NA,NA,NA,NA,NA,NA,NA
"Eclunavirus","Group","Eclunavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Edenvirus","Group","Edenvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Efbeekayvirus","Group","Efbeekayvirus",2,0,0.006,0,NA,NA,NA,NA,NA,NA,NA
"Efekovirus","Group","Efekovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Eganvirus","Group","Eganvirus",1,1,0.0025,5e-04,NA,NA,NA,NA,NA,NA,NA
"Eiauvirus","Group","Eiauvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Eilatmyovirus","Group","Eilatmyovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Eisenstarkvirus","Group","Eisenstarkvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Elaviroid","Group","Elaviroid",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Eldridgevirus","Group","Eldridgevirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Electravirus","Group","Electravirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Elerivirus","Group","Elerivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Elmenteitavirus","Group","Elmenteitavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Elpedvirus","Group","Elpedvirus",1,1,5e-04,0.0015,NA,NA,NA,NA,NA,NA,NA
"Elunavirus","Group","Elunavirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Elveevirus","Group","Elveevirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Elvirus","Group","Elvirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Emalynvirus","Group","Emalynvirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Emaravirus","Group","Emaravirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Emcearvirus","Group","Emcearvirus",1,1,5e-04,5e-04,NA,NA,NA,NA,NA,NA,NA
"Emdodecavirus","Group","Emdodecavirus",0,1,0,5e-04,NA,NA,NA,NA,NA,NA,NA
"Emesvirus","Group","Emesvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Emnonavirus","Group","Emnonavirus",0,1,0,0.001,NA,NA,NA,NA,NA,NA,NA
"Emperorvirus","Group","Emperorvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Empivirus","Group","Empivirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Enamovirus","Group","Enamovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Enchivirus","Group","Enchivirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Endehruvirus","Group","Endehruvirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Enfavirus","Group","Enfavirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Enhodamvirus","Group","Enhodamvirus",1,0,0.0025,0,NA,NA,NA,NA,NA,NA,NA
"Enquatrovirus","Group","Enquatrovirus",1,0,5e-04,0,NA,NA,NA,NA,NA,NA,NA
"Enterogokushovirus","Group","Enterogokushovirus",0,1,0,0.011,NA,NA,NA,NA,NA,NA,NA
"Enterovirus","Group","Enterovirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Entnonagintavirus","Group","Entnonagintavirus",0,0,0,0,NA,NA,NA,NA,NA,NA,NA
